worker_ratio_approved_assignments,worker_ratio_approved_assignments_of_project,sandbox,creation,expiration,status_external,status_internal,information_age_group,information_education_level.bachelors,information_education_level.basic,information_education_level.postgraduate,information_english_skills.Low,information_english_skills.high,information_english_skills.medium,information_gender.F,information_gender.M,information_gender.other,information_nationality,personal_stance_1.agree,personal_stance_1.disagree,personal_stance_1.neutral,personal_stance_1.unknown,personal_stance_2.agree,personal_stance_2.disagree,personal_stance_2.neutral,personal_stance_2.unknown,personal_stance_3.agree,personal_stance_3.disagree,personal_stance_3.neutral,personal_stance_3.unknown,personal_stance_4.agree,personal_stance_4.disagree,personal_stance_4.neutral,personal_stance_4.unknown,question-select_300.1-2,question-select_300.2-2,question-select_300.3-2,question-select_300.4-2,question-select_310.1-2,question-select_310.2-2,question-select_310.3-2,question-select_310.4-2,question-select_3110.1-1,question-select_3110.2-1,question-select_3110.3-1,question-select_3110.4-1,question-select_3120.1-1,question-select_3120.2-1,question-select_3120.3-1,question-select_3120.4-1,question-select_3130.1-1,question-select_3130.2-1,question-select_3130.3-1,question-select_3130.4-1,question-select_350.1-2,question-select_350.2-2,question-select_350.3-2,question-select_350.4-2,question-select_360.1-2,question-select_360.2-2,question-select_360.3-2,question-select_360.4-2,question-select_380.1-1,question-select_380.2-1,question-select_380.3-1,question-select_380.4-1,question1_1_1.arg_a,question1_1_1.arg_b,question1_1_1.none,question1_1_2.arg_a,question1_1_2.arg_b,question1_1_2.none,question1_1_repeatedLabeled1.no,question1_1_repeatedLabeled1.none,question1_1_repeatedLabeled1.yes,question1_2_1.val1,question1_2_1.val2,question1_2_1.val3,question1_2_2.val1,question1_2_2.val2,question1_2_2.val3,question1_2_repeatedLabeled1.val1,question1_2_repeatedLabeled1.val2,question1_2_repeatedLabeled1.val3,question1_3_1,question1_3_2,question1_3_last1,question1_3_last2,question1_3_repeatedLabeled1,question2_1_3.val1,question2_1_3.val2,question2_1_3.val3,question2_2_3.val1,question2_2_3.val2,question2_2_3.val3,question2_3_3.val1,question2_3_3.val2,question2_3_3.val3,question2_4_3.val1,question2_4_3.val2,question2_4_3.val3,question3_3_4.val1,question3_3_4.val2,question3_3_4.val3,question3_4_4.val1,question3_4_4.val2,question3_4_4.val3,start_time,submit_time,time_elapsed_1,time_elapsed_2,time_elapsed_3,time_elapsed_id_4,time_elapsed_instructions,time_elapsed_last,time_elapsed_personal_stance,time_elapsed_profile,question-select_340.3-1,question-select_350.2-1,question-select_390.1-1,question-select_370.2-1,question-select_350.4-1,question-select_330.4-2,question-select_340.3-2,question-select_390.2-1,question-select_370.3-1,question-select_370.1-1,question-select_340.2-1,question-select_350.1-1,question-select_350.3-1,question-select_370.4-1,question-select_330.1-2,question-select_3100.2-1,question-select_3100.3-1,question-select_3140.3-1,question-select_330.2-2,question-select_340.4-2,question-select_3140.1-1,question-select_3140.4-1,question-select_360.3-1,question-select_330.3-2,question-select_340.2-2,question-select_3100.4-1,question-select_340.1-2,question-select_340.4-1,question-select_360.1-1,question-select_340.1-1,question-select_390.4-1,question-select_390.3-1,question-select_3100.1-1,question-select_3140.2-1,question-select_360.4-1,question-select_360.2-1,id_worker
 of installing tidal power turbines and its imapact.,False,True,False,True,False,False,35.0,True,False,False,False,True,False,True,False,False,american,PASS,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,Explains the dangers of having DC handgun and banning is necessary.,B explains the struggles happened in musicians or artists life when download without paying anything.,I have read and get more ideas of the given topics.,I learned that one-sidedness is a content that explains only about pros or only about cons of the topic.,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,09/16/2021 02:45:53,09/16/2021 03:17:40,258.0,295.0,288.0,473.0,398.0,548.0,102.0,28.0,61.0,,,,,False,False,,,,False,,,,False,,,,,,,False,,,True,,,,,,,False,,,,,,,,True,77
2,,,,,,36.0,668.0,,,,,,,False,False,,,,False,,,,False,,,,,,,False,,,False,,,,,,,False,,,,,,,,False,78
1.0,1.0,False,2021-09-15 22:48:33+00:00,2021-09-17 02:35:13+00:00,APPROVED,APPROVED,B is talking about  megawatts and energy and anchors and cables while A speaks in a Reader's Digest form that most are able to understand.,False,True,False,True,False,False,78.0,False,True,False,False,True,False,True,False,False,american,PASS,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,False,True,False,False,,,,,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,"There is a conundrum here.  Both A & B speak of hand guns being available for consumers and yet B seems more for banning ""just anyone"" from
purchasing a handgun.  When criminals can buy the guns in another state and still commit crimes in DC. B seems to be more for banning guns for the regular person.","It speaks about the U.S. economy in B, using several trade review effects. Understanding that piracy undermines musicians and all that create music.","Yes.  It's a bit difficult for me to read as much as was required, but I certainly attempted to do just that.  There are two sides to most everything in this crazy, mixed up world.  Sometimes it comes down to what is good and what isn't.  We citizens here on earth are  meant to decide what is best for our survival and also for our love for each other.",It seemed like I  was a young mother again with four little ones asking me to decide who was right and who was wrong.  Perhaps this was  done
poorly by me now that I have reached the age of decay!!  Thank you for allowing me to try!!,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,09/15/2021 06:51:43,09/15/2021 07:19:48,356.0,277.0,136.0,156.0,461.0,42.0,205.0,47.0,43.0,,,,,False,False,,,,False,,,,False,,,,,,,True,,,True,,,,,,,False,,,,,,,,False,79
1.0,1.0,False,2021-09-15 22:48:34+00:00,2021-09-17 02:35:14+00:00,APPROVED,APPROVED,Has more cons than the a side.,False,True,False,False,False,True,24.0,False,True,False,False,True,False,False,True,False,american,PASS,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,There's more paragraphs against it in side A than in side B.,There's more pro paragraphs in A than in B.,Nope. I do not have any final thoughts.,I didn't learn anything about one-sidedness.,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,09/15/2021 09:44:19,09/15/2021 09:53:26,68.0,83.0,74.0,33.0,194.0,46.0,66.0,17.0,10.0,,,,,True,False,,,,False,,,,False,,,,,,,False,,,False,,,,,,,False,,,,,,,,True,80
02:35:16+00:00,APPROVED,REJECTED,A side more positive  and information more,True,False,False,True,False,False,,False,False,False,False,False,False,False,False,False,,FAIL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,09/15/2021 06:26:15,09/15/2021 06:27:19,,,,,,102.0,64.0,,,,,,,False,False,,,,False,,,,False,,,,,,,False,,,False,,,,,,,False,,,,,,,,False,82
,False,True,False,True,False,False,american,PASS,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,,,,,True,False,False,False,True,False,False,False,,,,,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,because it has more pros than con,it contains more cons than pro,good study i liked it overall,which statement has more one sided pros and cons,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,09/16/2021 12:41:13,09/16/2021 01:02:46,297.0,227.0,195.0,128.0,260.0,219.0,122.0,32.0,29.0,,,,,False,False,,,,False,,,,False,,,,,,,True,,,True,,,,,,,False,,,,,,,,False,85
lse,True,False,False,True,False,True,False,chinese,PASS,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,False,True,False,False,,,,,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,all item in A is con,both of them express the negative stuff of downloading film or songs. which is equally in items' quantities.,some news is not familar with,it is similar express way and format,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,09/16/2021 01:24:13,09/16/2021 01:47:12,589.0,173.0,135.0,131.0,256.0,2512.0,29.0,37.0,26.0,,,,,True,False,,,,False,,,,False,,,,,,,True,,,False,,,,,,,False,,,,,,,,False,87
lse,True,False,False,False,True,31.0,True,False,False,False,True,False,False,True,False,american,PASS,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,,,,,True,False,False,False,False,True,False,False,,,,,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,"A has con arguments only, while B has both con arguments and a pro argument.","A has more pro arguments that are in support of prohibition of downloading music and films, than the con arguments. B has equal pro arguments and con arguments.","One-sidedness in an argument proves that does who contribute less may feel stifled, inhibited or unappreciated.",I learn that during one -sidedness one group involved does much more than the other or is much stronger than the other in driving their arguments about a topic.,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,09/16/2021 11:39:52,09/16/2021 12:26:36,561.0,475.0,331.0,455.0,444.0,249.0,374.0,93.0,65.0,,,,,False,False,,,,False,,,,False,,,,,,,True,,,True,,,,,,,False,,,,,,,,False,89
20:23:24+00:00,APPROVED,REJECTED,Both arguments are somewhat negative toards tidal energy power.,False,False,True,True,False,False,,False,False,False,False,False,False,False,False,False,,FAIL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,09/16/2021 01:17:10,09/16/2021 01:19:30,,,,,,85.0,139.0,,,,,,,False,False,,,,False,,,,False,,,,,,,False,,,False,,,,,,,False,,,,,,,,False,91
1.0,1.0,False,2021-09-16 16:36:45+00:00,2021-09-17 20:23:25+00:00,APPROVED,REJECTED,"More energy and  low cost, compared with tides. This power system generate more powerful",False,True,False,True,False,False,40.0,True,False,False,False,True,False,False,True,False,armenian,PASS,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,,,,,False,False,True,False,True,False,False,False,,,,,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,Surely ban the handgun weapon because not safe for society,Many online play music available in nowadays,Nice to share my opinion for some topics.,"Many things to learn about one-sidedness, very helpful",False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,09/16/2021 12:40:01,09/16/2021 12:55:48,210.0,149.0,22.0,305.0,85.0,41.0,86.0,21.0,64.0,,,,,False,False,,,,False,,,,True,,,,,,,False,,,True,,,,,,,False,,,,,,,,False,92
1.0,1.0,False,2021-09-16 16:36:46+00:00,2021-09-17 20:23:26+00:00,APPROVED,APPROVED,Text B has more negative sentences.,False,True,False,False,False,True,55.0,True,False,False,False,True,False,True,False,False,brazilian,PASS,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,Text A contains more sentences against the ban on handgun.,The texts vehemently criticize internet piracy and how much it harms musicians.,I really love doing this task.,One-sidedness is when they defend or attack one more point of view.,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,09/16/2021 04:10:13,09/16/2021 05:22:33,1210.0,604.0,422.0,680.0,1066.0,80.0,258.0,48.0,48.0,,,,,False,False,,,,False,,,,False,,,,,,,True,,,True,,,,,,,False,,,,,,,,False,93
1.0,1.0,False,2021-09-16 16:36:47+00:00,2021-09-17 20:23:27+00:00,APPROVED,APPROVED,Text B has more negative paragraphs.,False,True,False,False,False,True,20.0,False,True,False,False,False,True,False,True,False,brazilian,PASS,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,The text further defends the idea that the ban on firearms will be ineffective.,Both texts have the same number of paragraphs criticizing internet piracy.,It's a very interesting task to do.,When the text approach tends to defend one more side of the story.,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,09/16/2021 04:31:56,09/16/2021 05:26:36,1570.0,602.0,419.0,40.0,420.0,19.0,141.0,35.0,48.0,,,,,False,False,,,,False,,,,False,,,,,,,True,,,True,,,,,,,False,,,,,,,,False,94
se,True,37.0,True,False,False,False,True,False,True,False,False,american,PASS,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,"Statement A is talking about the after ban effect of hand gun which has no significant effect to banning of shot gun has death rate to it has remain same and it virtually brought about illegal gun market in DC, while statement be are countering the claim as well as supporting it.","Statement A talks about how artist are loosing money to piracy and all, but then one statement in A talks about why music and other materials are likely to be sourced elsewhere by consumer",No thought as all data was very clear and understanding,"practically all argument are either in support or against with little or no one countering the argument, everyone either in support or against the argument.",False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,09/27/2021 07:27:38,09/27/2021 08:02:39,239.0,233.0,469.0,567.0,421.0,1040.0,91.0,41.0,36.0,,,,,True,False,,,,True,,,,False,,,,,,,False,,,False,,,,,,,False,,,,,,,,False,96

,True,False,False,False,True,35.0,False,True,False,False,True,False,False,True,False,american,PASS,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,Both seem to have a mixture of pros and cons that seem equal to me.,Both seem to show support for prohibition of downloading music and films.,I didn't have any issues with the survey.,That something can be more one-sided but still contain both pros and cons.,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,09/27/2021 09:20:53,09/27/2021 09:30:53,141.0,111.0,86.0,31.0,126.0,26.0,59.0,28.0,15.0,,,,,False,False,,,,False,,,,False,,,,,,,False,,,False,,,,,,,True,,,,,,,,True,101
.0,True,False,False,False,True,False,True,False,False,brazilian,PASS,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,"Both texts have more criticisms regarding the ban on guns, but I found text B less impartial.",Both texts vehemently criticize piracy and report how harmful it is to artists.,"None, I had no difficulty performing the task.",One-sidedness has to do with the tendency to defend one more view.,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,09/27/2021 02:52:20,09/27/2021 03:37:06,518.0,164.0,739.0,42.0,1069.0,90.0,105.0,30.0,16.0,,,,,False,False,,,,False,,,,False,,,,,,,False,,,True,,,,,,,False,,,,,,,,True,105
stations are not ""worth it"" - they don't provide good value for investment. They disrupt ecosystems and don't provide much power.",False,True,False,False,False,True,35.0,True,False,False,False,True,False,False,True,False,american,PASS,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,Both of these passages argue that handgun bans are ineffective. Each paragraph in them argues one or more reasons why. No real difference in one-sidedness between them.,Both of these passages are arguing the same thing - that piracy is bad and leads to negative outcomes for the industry and for consumers. All of the paragraphs argue in that direction.,Many of the passages are entirely one-sided in the same direction.,It can have an aggregate quality; it's not black and white. A passage can have one-sided and more neutral parts to it.,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,09/27/2021 01:13:39,09/27/2021 01:27:21,143.0,200.0,119.0,115.0,168.0,33.0,43.0,15.0,16.0,,,,,False,False,,,,False,,,,False,,,,,,,False,,,False,,,,,,,True,,,,,,,,True,108
